,me_change
2667,8320.91015625
2668,8325.46875
2669,8316.427734375
2670,8303.6904296875
2671,8297.5458984375
2672,8294.564453125
2673,8286.5634765625
2674,8265.5078125
2675,8255.765625
2676,8252.740234375
2677,8248.8076171875
2678,8255.88671875
2679,8243.478515625
2680,8236.3837890625
2681,8224.1748046875
2682,8222.9921875
2683,8225.7734375
2684,8205.2880859375
2685,8222.0888671875
2686,8222.599609375
2687,8197.8037109375
2688,8188.82421875
2689,8195.7841796875
2690,8177.490234375
2691,8170.5185546875
2692,8167.423828125
2693,8150.6005859375
2694,8146.3037109375
2695,8141.67529296875
2696,8130.8583984375
2697,8128.96484375
2698,8126.2041015625
2699,8119.6982421875
2700,8106.46533203125
2701,8100.83642578125
2702,8105.3203125
2703,8089.8349609375
2704,8080.49169921875
2705,8085.5185546875
2706,8073.67041015625
2707,8064.66943359375
2708,8065.18017578125
2709,8062.8837890625
2710,8064.27490234375
2711,8048.2333984375
2712,8050.31005859375
2713,8045.31298828125
2714,8035.7431640625
2715,8033.18798828125
2716,8020.31689453125
2717,8016.06591796875
2718,8012.02978515625
2719,7998.27490234375
2720,8011.19091796875
2721,8002.7216796875
2722,8000.08203125
2723,7999.32177734375
2724,7983.2236328125
2725,7971.3212890625
2726,7975.8505859375
2727,7955.97265625
2728,7945.01513671875
2729,7945.005859375
2730,7933.88720703125
2731,7945.27978515625
2732,7940.1640625
2733,7927.423828125
2734,7929.62890625
2735,7919.828125
2736,7906.28076171875
2737,7899.3212890625
2738,7897.7080078125
2739,7887.2421875
2740,7898.27685546875
2741,7888.1220703125
2742,7875.87255859375
2743,7884.6103515625
2744,7872.6884765625
2745,7857.62451171875
2746,7867.5556640625
2747,7854.74609375
2748,7840.32421875
2749,7842.4765625
2750,7837.93505859375
2751,7813.400390625
2752,7810.22509765625
2753,7812.81396484375
2754,7802.60693359375
2755,7807.24462890625
2756,7799.19384765625
2757,7785.58349609375
2758,7779.96240234375
2759,7778.97900390625
2760,7772.62158203125
2761,7774.107421875
2762,7770.9736328125
2763,7754.857421875
2764,7751.76953125
2765,7756.52978515625
2766,7746.22265625
2767,7743.94384765625
2768,7731.626953125
2769,7731.6083984375
2770,7724.9453125
2771,7717.67626953125
2772,7715.70361328125
2773,7705.73486328125
2774,7698.04736328125
2775,7694.2919921875
2776,7679.00390625
2777,7692.25390625
2778,7683.21875
2779,7668.47802734375
2780,7679.72509765625
2781,7672.58447265625
2782,7660.2734375
2783,7652.28173828125
2784,7653.990234375
2785,7638.57421875
2786,7642.56201171875
2787,7631.6201171875
2788,7623.564453125
2789,7623.8095703125
2790,7614.2646484375
2791,7602.52197265625
2792,7602.63037109375
2793,7601.39892578125
2794,7584.81201171875
2795,7584.06640625
2796,7583.578125
2797,7583.30126953125
2798,7570.0517578125
2799,7567.5107421875
2800,7562.80859375
2801,7551.349609375
2802,7543.4921875
2803,7535.234375
2804,7540.1005859375
2805,7534.8310546875
2806,7519.45556640625
2807,7525.14990234375
2808,7533.43115234375
2809,7521.05810546875
2810,7501.830078125
2811,7505.021484375
2812,7505.04248046875
2813,7496.8330078125
2814,7494.4912109375
2815,7487.53466796875
2816,7467.68359375
2817,7475.791015625
2818,7484.873046875
2819,7448.7998046875
2820,7467.2490234375
2821,7485.548828125
2822,7463.67236328125
2823,7432.251953125
2824,7446.72802734375
2825,7445.2783203125
2826,7416.93310546875
2827,7419.2001953125
2828,7424.75146484375
2829,7409.1318359375
2830,7389.75830078125
2831,7387.98291015625
2832,7380.41357421875
2833,7371.4150390625
2834,7362.12451171875
2835,7369.99951171875
2836,7365.9189453125
2837,7347.17333984375
2838,7361.11865234375
2839,7362.95654296875
2840,7358.2783203125
2841,7344.6552734375
2842,7321.01953125
2843,7340.36328125
2844,7346.81005859375
2845,7335.8876953125
2846,7308.8017578125
2847,7306.47998046875
2848,7315.4228515625
2849,7314.962890625
2850,7300.8232421875
2851,7279.8076171875
2852,7281.13671875
2853,7284.2568359375
2854,7276.33154296875
2855,7264.39208984375
2856,7258.23828125
2857,7240.10693359375
2858,7237.22705078125
2859,7243.6142578125
2860,7236.2890625
2861,7225.31884765625
2862,7215.642578125
2863,7228.71728515625
2864,7223.6416015625
2865,7203.06982421875
2866,7210.51708984375
2867,7212.39404296875
2868,7203.236328125
2869,7187.591796875
2870,7188.638671875
2871,7183.572265625
2872,7177.70947265625
2873,7187.35400390625
2874,7174.47900390625
2875,7150.7802734375
2876,7171.69140625
2877,7160.767578125
2878,7134.2041015625
2879,7143.6669921875
2880,7132.728515625
2881,7123.3779296875
2882,7121.3896484375
2883,7103.599609375
2884,7117.20361328125
2885,7120.58984375
2886,7108.943359375
2887,7088.34423828125
2888,7093.0087890625
2889,7091.67626953125
2890,7085.9921875
2891,7087.0478515625
2892,7073.48291015625
2893,7054.9208984375
2894,7069.89599609375
2895,7043.32861328125
2896,7050.9873046875
2897,7052.724609375
2898,7032.30322265625
2899,7036.00439453125
2900,7038.7822265625
2901,7012.74462890625
2902,7027.30712890625
2903,7030.92236328125
2904,7015.56689453125
2905,7000.640625
2906,7008.017578125
2907,6991.68359375
2908,6986.2490234375
2909,7000.291015625
2910,6985.8974609375
2911,6970.880859375
2912,6983.876953125
2913,6952.2900390625
2914,6971.0634765625
2915,6988.70751953125
2916,6964.18310546875
2917,6946.1826171875
2918,6961.49560546875
2919,6948.9765625
2920,6917.86083984375
2921,6919.7041015625
2922,6918.90234375
2923,6909.396484375
2924,6904.0830078125
2925,6898.6552734375
2926,6884.1787109375
2927,6880.21044921875
2928,6877.43212890625
2929,6873.6767578125
2930,6874.4423828125
2931,6862.19873046875
2932,6867.70458984375
2933,6861.27001953125
2934,6850.4326171875
2935,6862.99462890625
2936,6846.7314453125
2937,6839.865234375
2938,6842.71240234375
2939,6825.9716796875
2940,6822.5263671875
2941,6825.6318359375
2942,6808.11328125
2943,6804.81787109375
2944,6794.2822265625
2945,6796.2841796875
2946,6791.830078125
2947,6785.482421875
2948,6777.2802734375
2949,6770.81494140625
2950,6773.8203125
2951,6765.55908203125
2952,6773.9423828125
2953,6771.06005859375
2954,6754.380859375
2955,6747.24560546875
2956,6747.4326171875
2957,6740.0361328125
2958,6732.9697265625
2959,6724.19775390625
2960,6725.17041015625
2961,6723.1005859375
2962,6719.732421875
2963,6711.0185546875
2964,6707.650390625
2965,6700.2509765625
2966,6692.4638671875
2967,6702.5849609375
2968,6693.18603515625
2969,6701.78173828125
2970,6690.55859375
2971,6681.54931640625
2972,6684.771484375
2973,6687.6474609375
2974,6685.76513671875
2975,6665.6416015625
2976,6666.291015625
2977,6651.900390625
2978,6644.033203125
2979,6657.5732421875
2980,6645.8056640625
2981,6665.7890625
2982,6641.818359375
2983,6628.17578125
2984,6625.5859375
2985,6621.67333984375
2986,6620.03173828125
2987,6619.1533203125
2988,6618.77197265625
2989,6609.748046875
2990,6601.3408203125
2991,6601.97265625
2992,6606.75732421875
2993,6595.5087890625
2994,6583.55908203125
2995,6599.595703125
2996,6578.814453125
2997,6575.4423828125
2998,6570.93017578125
2999,6567.74755859375
3000,6561.0234375
3001,6566.236328125
3002,6559.03125
3003,6543.7958984375
3004,6544.6044921875
3005,6545.12939453125
3006,6534.1591796875
3007,6541.9013671875
3008,6523.65087890625
3009,6529.67138671875
3010,6527.19482421875
3011,6519.98095703125
3012,6517.359375
3013,6512.140625
3014,6508.7890625
3015,6499.69189453125
3016,6508.134765625
3017,6504.876953125
3018,6486.87255859375
3019,6518.1591796875
3020,6494.59912109375
3021,6497.8154296875
3022,6495.7451171875
3023,6482.72265625
3024,6481.013671875
3025,6475.81396484375
3026,6471.3203125
3027,6485.04931640625
3028,6472.7041015625
3029,6458.73486328125
3030,6459.259765625
3031,6484.31982421875
3032,6459.5791015625
3033,6451.6064453125
3034,6461.22216796875
3035,6448.2265625
3036,6445.61474609375
3037,6417.9541015625
3038,6448.25634765625
3039,6445.056640625
3040,6422.6796875
3041,6419.876953125
3042,6429.75732421875
3043,6422.822265625
3044,6404.80810546875
3045,6406.64892578125
3046,6410.970703125
3047,6391.1669921875
3048,6399.01953125
3049,6405.1845703125
3050,6406.17431640625
3051,6390.611328125
3052,6373.3544921875
3053,6376.0947265625
3054,6381.392578125
3055,6359.84619140625
3056,6387.8193359375
3057,6376.22412109375
3058,6377.06640625
3059,6356.55810546875
3060,6356.97607421875
3061,6360.8388671875
3062,6383.623046875
3063,6357.76806640625
3064,6353.916015625
3065,6354.9736328125
3066,6350.8271484375
3067,6348.390625
3068,6332.2080078125
3069,6336.931640625
3070,6357.03857421875
3071,6311.080078125
3072,6356.6904296875
3073,6341.51171875
3074,6300.24169921875
3075,6340.69140625
3076,6311.0546875
3077,6338.3818359375
3078,6350.70654296875
3079,6302.9228515625
3080,6337.8271484375
3081,6340.29052734375
3082,6295.720703125
3083,6301.8330078125
3084,6321.298828125
3085,6274.810546875
3086,6325.4453125
3087,6322.6611328125
3088,6254.5546875
3089,6333.56884765625
3090,6326.4072265625
3091,6245.771484375
3092,6316.55810546875
3093,6312.97314453125
3094,6231.81591796875
3095,6329.64501953125
3096,6341.521484375
3097,6242.85302734375
3098,6292.0400390625
3099,6313.32275390625
3100,6230.0185546875
3101,6291.115234375
3102,6314.8251953125
3103,6220.3818359375
3104,6266.4638671875
3105,6288.1904296875
3106,6210.32958984375
3107,6233.8486328125
3108,6227.74951171875
3109,6208.9169921875
3110,6271.41357421875
3111,6265.48291015625
3112,6198.55810546875
3113,6232.8681640625
3114,6236.9921875
3115,6171.166015625
3116,6230.87255859375
3117,6228.26708984375
3118,6169.53857421875
3119,6209.29150390625
3120,6197.87890625
3121,6171.4462890625
3122,6208.1591796875
3123,6199.9423828125
3124,6138.11279296875
3125,6186.30078125
3126,6173.5263671875
3127,6138.64794921875
3128,6151.677734375
3129,6133.79150390625
3130,6164.666015625
3131,6150.740234375
3132,6110.2548828125
3133,6119.90380859375
3134,6117.2177734375
3135,6108.84423828125
3136,6109.72216796875
3137,6116.15966796875
3138,6119.15625
3139,6103.708984375
3140,6098.77490234375
3141,6111.53564453125
3142,6099.8974609375
3143,6088.7177734375
3144,6098.00634765625
3145,6107.29150390625
3146,6100.88623046875
3147,6075.74462890625
3148,6057.4560546875
3149,6077.38671875
3150,6082.28759765625
3151,6062.79150390625
3152,6060.5703125
3153,6060.455078125
3154,6048.79638671875
3155,6049.794921875
3156,6045.55126953125
3157,6036.09765625
3158,6037.98876953125
3159,6045.06591796875
3160,6033.55322265625
3161,6027.6982421875
3162,6029.86474609375
3163,6022.17578125
3164,6015.84619140625
3165,6029.73046875
3166,6020.71337890625
3167,6016.375
3168,6012.44677734375
3169,6008.705078125
3170,6010.57177734375
3171,5997.6787109375
3172,5991.7646484375
3173,6003.0263671875
3174,5994.98779296875
3175,5974.5830078125
3176,5997.0400390625
3177,5971.4853515625
3178,6009.19482421875
3179,6001.154296875
3180,5970.2001953125
3181,5976.064453125
3182,5951.1513671875
3183,5942.46923828125
3184,5946.89794921875
3185,5949.31005859375
3186,5943.341796875
3187,5940.4248046875
3188,5935.3720703125
3189,5927.861328125
3190,5928.66357421875
3191,5927.1123046875
3192,5915.232421875
3193,5910.81787109375
3194,5912.98974609375
3195,5908.50390625
3196,5915.45556640625
3197,5896.51611328125
3198,5920.4990234375
3199,5893.53466796875
3200,5889.421875
3201,5893.85009765625
3202,5902.197265625
3203,5903.53955078125
3204,5898.8876953125
3205,5877.1142578125
3206,5872.55419921875
3207,5882.51171875
3208,5879.103515625
3209,5860.52880859375
3210,5861.1904296875
3211,5851.58544921875
3212,5860.02392578125
3213,5867.76806640625
3214,5854.9296875
3215,5859.33935546875
3216,5857.33837890625
3217,5855.7646484375
3218,5869.31103515625
3219,5825.6591796875
3220,5851.08447265625
3221,5836.50634765625
3222,5841.26025390625
3223,5828.87451171875
3224,5831.4521484375
3225,5827.7890625
3226,5811.3515625
3227,5803.74755859375
3228,5804.9736328125
3229,5800.126953125
3230,5803.7890625
3231,5802.2548828125
3232,5799.22509765625
3233,5797.2001953125
3234,5795.75927734375
3235,5780.72314453125
3236,5807.7529296875
3237,5789.423828125
3238,5783.189453125
3239,5783.9755859375
3240,5780.43701171875
3241,5766.0126953125
3242,5784.052734375
3243,5770.931640625
3244,5764.353515625
3245,5768.7294921875
3246,5762.1455078125
3247,5758.451171875
3248,5761.95556640625
3249,5755.70458984375
3250,5754.35693359375
3251,5763.873046875
3252,5731.51416015625
3253,5752.7421875
3254,5747.58642578125
3255,5759.2578125
3256,5745.67041015625
3257,5732.34619140625
3258,5748.5234375
3259,5735.45068359375
3260,5731.017578125
3261,5713.25341796875
3262,5725.34814453125
3263,5728.140625
3264,5714.1201171875
3265,5703.41015625
3266,5712.599609375
3267,5694.556640625
3268,5705.85888671875
3269,5694.16455078125
3270,5709.5771484375
3271,5688.619140625
3272,5699.314453125
3273,5710.13623046875
3274,5692.96728515625
3275,5690.61181640625
3276,5693.185546875
3277,5675.287109375
3278,5677.212890625
3279,5677.06396484375
3280,5711.62255859375
3281,5686.97216796875
3282,5694.9833984375
3283,5704.8134765625
3284,5686.453125
3285,5689.41845703125
3286,5670.8662109375
3287,5662.13623046875
3288,5690.57958984375
3289,5693.7578125
3290,5643.5966796875
3291,5686.48095703125
3292,5683.40576171875
3293,5635.5400390625
3294,5658.9306640625
3295,5641.25830078125
3296,5645.46533203125
3297,5641.0185546875
3298,5633.25
3299,5643.423828125
3300,5618.60693359375
3301,5647.79150390625
3302,5637.111328125
3303,5618.91357421875
3304,5636.1796875
3305,5599.79345703125
3306,5617.763671875
3307,5611.5205078125
3308,5629.93212890625
3309,5630.78955078125
3310,5596.0703125
3311,5623.00634765625
3312,5601.578125
3313,5608.9208984375
3314,5621.935546875
3315,5582.69677734375
3316,5623.375
3317,5624.45703125
3318,5571.87060546875
3319,5595.7060546875
3320,5577.5693359375
3321,5576.12451171875
3322,5569.52783203125
3323,5572.3515625
3324,5570.3642578125
3325,5555.134765625
3326,5566.2138671875
3327,5559.37841796875
3328,5558.4296875
3329,5543.9501953125
3330,5544.96484375
3331,5531.82080078125
3332,5536.83642578125
3333,5544.1103515625
3334,5533.330078125
3335,5530.263671875
3336,5519.5498046875
3337,5531.45947265625
3338,5526.1318359375
3339,5513.80322265625
3340,5527.072265625
3341,5521.98779296875
3342,5535.01806640625
3343,5513.26904296875
3344,5526.720703125
3345,5544.90283203125
3346,5512.05517578125
3347,5532.07080078125
3348,5520.40966796875
3349,5536.92529296875
3350,5549.296875
3351,5514.7626953125
3352,5509.6708984375
3353,5500.783203125
3354,5510.748046875
3355,5526.59375
3356,5488.7666015625
3357,5508.1884765625
3358,5508.0810546875
3359,5484.19677734375
3360,5503.7470703125
3361,5474.84912109375
3362,5501.9404296875
3363,5497.72412109375
3364,5477.513671875
3365,5495.75048828125
3366,5471.05322265625
3367,5478.17822265625
3368,5477.3310546875
3369,5459.0009765625
3370,5479.6259765625
3371,5447.92333984375
3372,5460.2763671875
3373,5463.48388671875
3374,5459.16015625
3375,5457.7587890625
3376,5449.96630859375
3377,5444.20703125
3378,5443.0068359375
3379,5428.13818359375
3380,5442.39697265625
3381,5447.51904296875
3382,5451.4169921875
3383,5432.619140625
3384,5437.013671875
3385,5440.67138671875
3386,5433.88427734375
3387,5412.1904296875
3388,5417.1533203125
3389,5419.79443359375
3390,5410.986328125
3391,5421.3642578125
3392,5400.880859375
3393,5449.5302734375
3394,5436.32861328125
3395,5412.3564453125
3396,5420.84423828125
3397,5391.673828125
3398,5434.14501953125
3399,5406.01806640625
3400,5404.7607421875
3401,5421.42578125
3402,5385.11865234375
3403,5429.185546875
3404,5421.16064453125
3405,5377.47265625
3406,5404.19970703125
3407,5380.21044921875
3408,5391.61181640625
3409,5401.08349609375
3410,5370.89697265625
3411,5382.701171875
3412,5373.4091796875
3413,5369.8583984375
3414,5363.07421875
3415,5373.77197265625
3416,5379.39453125
3417,5354.30126953125
3418,5381.3017578125
3419,5352.45263671875
3420,5375.27734375
3421,5400.6220703125
3422,5355.5966796875
3423,5357.41357421875
3424,5364.0009765625
3425,5331.1494140625
3426,5351.5986328125
3427,5346.17138671875
3428,5322.47314453125
3429,5344.177734375
3430,5320.00927734375
3431,5323.28173828125
3432,5319.39208984375
3433,5336.3408203125
3434,5325.2216796875
3435,5315.70263671875
3436,5325.33642578125
3437,5316.0185546875
3438,5295.0185546875
3439,5301.2255859375
3440,5294.00146484375
3441,5290.36083984375
3442,5297.89599609375
3443,5293.6943359375
3444,5279.73388671875
3445,5298.40478515625
3446,5292.94384765625
3447,5298.30322265625
3448,5286.61669921875
3449,5278.8916015625
3450,5276.04931640625
3451,5288.53271484375
3452,5281.7490234375
3453,5289.474609375
3454,5284.7861328125
3455,5266.27978515625
3456,5265.00634765625
3457,5267.97607421875
3458,5254.90185546875
3459,5259.73828125
3460,5257.9130859375
3461,5249.8935546875
3462,5248.013671875
3463,5265.17919921875
3464,5250.4287109375
3465,5246.5390625
3466,5252.50244140625
3467,5251.54345703125
3468,5230.7578125
3469,5240.1318359375
3470,5263.1201171875
3471,5257.42138671875
3472,5224.1669921875
3473,5255.6396484375
3474,5272.8447265625
3475,5268.099609375
3476,5251.6142578125
3477,5219.70703125
3478,5217.94775390625
3479,5258.7607421875
3480,5262.17578125
3481,5221.591796875
3482,5203.52294921875
3483,5223.7763671875
3484,5231.6845703125
3485,5214.0498046875
3486,5220.1728515625
3487,5217.7939453125
3488,5215.0771484375
3489,5194.81298828125
3490,5194.89697265625
3491,5195.37451171875
3492,5195.15185546875
3493,5191.45703125
3494,5182.47607421875
3495,5196.66650390625
3496,5179.66552734375
3497,5175.79833984375
3498,5169.1357421875
3499,5185.2705078125
3500,5169.45263671875
3501,5193.384765625
3502,5198.564453125
3503,5169.08642578125
3504,5190.81298828125
3505,5202.35888671875
3506,5159.34521484375
3507,5177.57470703125
3508,5163.79296875
3509,5137.13671875
3510,5161.69873046875
3511,5170.2919921875
3512,5143.837890625
3513,5138.00830078125
3514,5152.6064453125
3515,5152.04443359375
3516,5134.478515625
3517,5139.1650390625
3518,5126.5927734375
3519,5127.2099609375
3520,5127.49365234375
3521,5106.04736328125
3522,5145.37060546875
3523,5121.607421875
3524,5147.96728515625
3525,5136.21630859375
3526,5110.76904296875
3527,5129.3408203125
3528,5111.23828125
3529,5112.1845703125
3530,5117.232421875
3531,5098.166015625
3532,5097.5625
3533,5080.7080078125
3534,5087.2275390625
3535,5087.85400390625
3536,5088.61328125
3537,5076.4462890625
3538,5068.7724609375
3539,5072.20458984375
3540,5082.1806640625
3541,5065.9443359375
3542,5069.5498046875
3543,5058.744140625
3544,5068.86083984375
3545,5055.3017578125
3546,5054.4091796875
3547,5043.7265625
3548,5042.13330078125
3549,5047.70263671875
3550,5035.361328125
3551,5065.8642578125
3552,5041.423828125
3553,5037.64501953125
3554,5033.57470703125
3555,5044.1533203125
3556,5029.3056640625
3557,5049.61669921875
3558,5030.37109375
3559,5060.08544921875
3560,5052.439453125
3561,5025.06982421875
3562,5033.080078125
3563,5017.2138671875
3564,5014.68701171875
3565,4998.794921875
3566,5012.8134765625
3567,5010.90283203125
3568,5006.19775390625
3569,4993.61328125
3570,5005.6884765625
3571,4989.662109375
3572,5005.11376953125
3573,5004.03564453125
3574,4980.3427734375
3575,4998.85498046875
3576,4988.57861328125
3577,5015.1142578125
3578,5007.46142578125
3579,4973.130859375
3580,4995.5498046875
3581,4969.5830078125
3582,4992.92724609375
3583,4971.37060546875
3584,4985.97021484375
3585,4976.98583984375
3586,4957.21484375
3587,4974.4599609375
3588,4955.5439453125
3589,4977.4091796875
3590,4955.8525390625
3591,4964.73291015625
3592,4981.9521484375
3593,4945.53955078125
3594,4978.80908203125
3595,4952.52001953125
3596,4949.48193359375
3597,4962.6904296875
3598,4938.40771484375
3599,4981.99755859375
3600,4934.85107421875
3601,4972.11181640625
3602,5010.2822265625
3603,4976.12255859375
3604,4965.89306640625
3605,4966.84814453125
3606,4917.79443359375
3607,4922.50390625
3608,4944.20166015625
3609,4922.689453125
3610,4921.3369140625
3611,4927.798828125
3612,4935.3916015625
3613,4937.888671875
3614,4919.46875
3615,4923.38916015625
3616,4908.43212890625
3617,4916.19873046875
3618,4920.6962890625
3619,4885.2490234375
3620,4893.3583984375
3621,4909.2177734375
3622,4898.6630859375
3623,4897.31640625
3624,4877.8212890625
3625,4881.3671875
3626,4866.5380859375
3627,4876.33544921875
3628,4862.7958984375
3629,4855.57177734375
3630,4872.0048828125
3631,4860.0048828125
3632,4876.837890625
3633,4867.00927734375
3634,4848.88134765625
3635,4858.07470703125
3636,4856.3349609375
3637,4853.74267578125
3638,4855.9619140625
3639,4843.08447265625
3640,4862.8349609375
3641,4829.39990234375
3642,4836.9287109375
3643,4824.26953125
3644,4832.9091796875
3645,4830.05908203125
3646,4814.04345703125
3647,4830.9033203125
3648,4824.31298828125
3649,4836.12744140625
3650,4822.78125
3651,4867.2255859375
3652,4843.2138671875
3653,4823.7099609375
3654,4842.72509765625
3655,4812.97802734375
3656,4845.5859375
3657,4800.8671875
3658,4810.5908203125
3659,4810.84814453125
3660,4786.9365234375
3661,4830.75830078125
3662,4781.7470703125
3663,4826.67919921875
3664,4823.0087890625
3665,4782.00830078125
3666,4836.9365234375
3667,4801.2666015625
3668,4801.84228515625
3669,4813.4951171875
3670,4782.892578125
3671,4793.8515625
3672,4796.70361328125
3673,4781.6318359375
3674,4797.99658203125
3675,4762.10888671875
3676,4795.17333984375
3677,4773.44482421875
3678,4770.306640625
3679,4775.25927734375
3680,4747.33837890625
3681,4770.623046875
3682,4746.7275390625
3683,4754.25390625
3684,4751.38525390625
3685,4742.90625
3686,4727.439453125
3687,4746.46240234375
3688,4744.896484375
3689,4729.97900390625
3690,4732.79296875
3691,4727.41015625
3692,4722.0322265625
3693,4728.23681640625
3694,4724.5205078125
3695,4725.3388671875
3696,4710.37451171875
3697,4730.40087890625
3698,4728.38623046875
3699,4732.810546875
3700,4716.43701171875
3701,4722.2373046875
3702,4713.24169921875
3703,4710.931640625
3704,4716.92822265625
3705,4704.16943359375
3706,4742.98876953125
3707,4709.7451171875
3708,4710.462890625
3709,4731.74609375
3710,4708.671875
3711,4723.05810546875
3712,4681.89599609375
3713,4717.880859375
3714,4735.3427734375
3715,4705.35595703125
3716,4703.873046875
3717,4705.31591796875
3718,4672.3271484375
3719,4689.18603515625
3720,4667.67431640625
3721,4656.7255859375
3722,4675.408203125
3723,4661.91796875
3724,4659.3359375
3725,4668.6708984375
3726,4663.8076171875
3727,4659.27734375
3728,4641.8837890625
3729,4665.7353515625
3730,4643.822265625
3731,4664.9248046875
3732,4661.1025390625
3733,4651.93701171875
3734,4679.80517578125
3735,4636.09619140625
3736,4650.9873046875
3737,4642.25830078125
3738,4627.39453125
3739,4629.49609375
3740,4629.7177734375
3741,4628.67919921875
3742,4617.41015625
3743,4623.15869140625
3744,4621.416015625
3745,4625.37060546875
3746,4612.56884765625
3747,4603.2333984375
3748,4600.59912109375
3749,4610.52783203125
3750,4611.900390625
3751,4615.01806640625
3752,4599.2119140625
3753,4606.12451171875
3754,4606.74072265625
3755,4617.41357421875
3756,4622.52880859375
3757,4592.9111328125
3758,4614.736328125
3759,4611.7333984375
3760,4608.525390625
3761,4585.11865234375
3762,4580.8662109375
3763,4600.61083984375
3764,4588.1474609375
3765,4562.91845703125
3766,4592.6982421875
3767,4590.900390625
3768,4598.34716796875
3769,4598.7705078125
3770,4564.77099609375
3771,4614.5556640625
3772,4594.5859375
3773,4582.07275390625
3774,4593.7880859375
3775,4556.6064453125
3776,4591.18603515625
3777,4578.3974609375
3778,4562.76953125
3779,4592.2626953125
3780,4556.8984375
3781,4547.68994140625
3782,4536.07177734375
3783,4553.07421875
3784,4563.2275390625
3785,4535.83447265625
3786,4558.7421875
3787,4524.26513671875
3788,4544.09619140625
3789,4553.552734375
3790,4533.255859375
3791,4538.0419921875
3792,4527.11474609375
3793,4538.193359375
3794,4553.59619140625
3795,4518.32568359375
3796,4522.52001953125
3797,4512.35986328125
3798,4526.01904296875
3799,4534.30810546875
3800,4504.5703125
3801,4531.6875
3802,4511.32177734375
3803,4494.33203125
3804,4494.89697265625
3805,4488.3603515625
3806,4488.2138671875
3807,4492.76318359375
3808,4496.8974609375
3809,4506.4111328125
3810,4477.97900390625
3811,4524.607421875
3812,4493.9833984375
3813,4507.78076171875
3814,4534.7353515625
3815,4491.07568359375
3816,4503.96240234375
3817,4511.18408203125
3818,4462.52392578125
3819,4479.134765625
3820,4490.515625
3821,4455.74072265625
3822,4462.78076171875
3823,4461.28466796875
3824,4467.919921875
3825,4462.21240234375
3826,4451.99658203125
3827,4453.31298828125
3828,4445.46826171875
3829,4446.11328125
3830,4449.56396484375
3831,4438.095703125
3832,4448.86669921875
3833,4437.314453125
3834,4448.0615234375
3835,4432.51953125
3836,4446.0634765625
3837,4418.01953125
3838,4423.0087890625
3839,4413.84912109375
3840,4417.1201171875
3841,4415.75537109375
3842,4411.484375
3843,4410.650390625
3844,4406.3564453125
3845,4413.96875
3846,4404.07958984375
3847,4411.8759765625
3848,4420.8984375
3849,4401.39794921875
3850,4396.3955078125
3851,4412.15771484375
3852,4414.0634765625
3853,4405.15234375
3854,4397.78564453125
3855,4409.7109375
3856,4398.078125
3857,4404.4375
3858,4384.08056640625
3859,4401.328125
3860,4384.0263671875
3861,4396.32275390625
3862,4389.68017578125
3863,4368.81005859375
3864,4370.625
3865,4361.072265625
3866,4366.4013671875
3867,4366.88037109375
3868,4364.4580078125
3869,4373.0263671875
3870,4368.41552734375
3871,4373.85791015625
3872,4353.5146484375
3873,4389.80712890625
3874,4352.63330078125
3875,4373.3935546875
3876,4377.47998046875
3877,4359.51513671875
3878,4382.23828125
3879,4348.23828125
3880,4374.6953125
3881,4387.66357421875
3882,4354.93212890625
3883,4368.0078125
3884,4356.0546875
3885,4343.87451171875
3886,4345.2080078125
3887,4337.32177734375
3888,4333.322265625
3889,4361.4169921875
3890,4332.2587890625
3891,4352.72119140625
3892,4340.3564453125
3893,4338.3134765625
3894,4330.3779296875
3895,4316.33837890625
3896,4322.3779296875
3897,4335.87548828125
3898,4336.2080078125
3899,4307.189453125
3900,4313.8828125
3901,4306.41845703125
3902,4318.0498046875
3903,4295.51611328125
3904,4297.96826171875
3905,4301.4169921875
3906,4286.36767578125
3907,4320.6357421875
3908,4286.6796875
3909,4286.48388671875
3910,4290.75830078125
3911,4282.998046875
3912,4292.55615234375
3913,4284.93359375
3914,4290.2880859375
3915,4273.89794921875
3916,4292.154296875
3917,4273.708984375
3918,4282.6611328125
3919,4279.71484375
3920,4264.93798828125
3921,4267.1416015625
3922,4254.00146484375
3923,4270.6796875
3924,4263.0888671875
3925,4266.54833984375
3926,4252.08544921875
3927,4262.7802734375
3928,4251.97509765625
3929,4247.74365234375
3930,4250.42578125
3931,4246.185546875
3932,4254.40576171875
3933,4245.59814453125
3934,4234.369140625
3935,4237.0615234375
3936,4239.04345703125
3937,4237.26513671875
3938,4231.84423828125
3939,4227.0537109375
3940,4230.9580078125
3941,4221.064453125
3942,4225.2138671875
3943,4234.505859375
3944,4235.15087890625
3945,4215.7099609375
3946,4262.10888671875
3947,4217.60546875
3948,4241.77294921875
3949,4243.658203125
3950,4226.34326171875
3951,4248.8935546875
3952,4222.6318359375
3953,4227.09228515625
3954,4242.86083984375
3955,4213.45849609375
3956,4210.97119140625
3957,4207.68798828125
3958,4219.82861328125
3959,4212.1396484375
3960,4199.01806640625
3961,4188.560546875
3962,4209.92626953125
3963,4201.69775390625
3964,4193.390625
3965,4199.8896484375
3966,4196.4267578125
3967,4193.171875
3968,4191.4052734375
3969,4199.9931640625
3970,4197.80517578125
3971,4172.89990234375
3972,4184.68701171875
3973,4187.3994140625
3974,4179.38427734375
3975,4184.791015625
