,me_change
3251,89298.890625
3252,89247.1953125
3253,89201.875
3254,89149.765625
3255,89101.078125
3256,89049.2734375
3257,88999.84375
3258,88947.890625
3259,88904.203125
3260,88854.515625
3261,88797.5078125
3262,88741.484375
3263,88686.2265625
3264,88630.8203125
3265,88585.7890625
3266,88525.609375
3267,88473.5625
3268,88414.96875
3269,88380.65625
3270,88314.265625
3271,88246.09375
3272,88197.3828125
3273,88124.671875
3274,88049.625
3275,87971.9375
3276,87894.875
3277,87820.90625
3278,87751.75
3279,87710.9453125
3280,87614.0546875
3281,87537.6953125
3282,87465.25
3283,87394.734375
3284,87324.046875
3285,87251.625
3286,87180.8203125
3287,87112.953125
3288,87043.8125
3289,86974.34375
3290,86904.0625
3291,86832.625
3292,86758.828125
3293,86684.6875
3294,86610.703125
3295,86536.40625
3296,86462.15625
3297,86388.0
3298,86313.703125
3299,86240.09375
3300,86166.4375
3301,86091.9296875
3302,86018.84375
3303,85946.609375
3304,85873.78125
3305,85800.265625
3306,85726.15625
3307,85651.171875
3308,85577.375
3309,85504.0
3310,85439.640625
3311,85363.71875
3312,85289.75
3313,85222.734375
3314,85154.3046875
3315,85083.96875
3316,85010.96875
3317,84935.8046875
3318,84867.25
3319,84798.578125
3320,84722.28125
3321,84653.421875
3322,84582.703125
3323,84512.3828125
3324,84444.640625
3325,84377.125
3326,84312.9765625
3327,84244.7109375
3328,84176.578125
3329,84108.6484375
3330,84042.34375
3331,83982.859375
3332,83931.53125
3333,83887.265625
3334,83825.9140625
3335,83748.515625
3336,83686.53125
3337,83631.703125
3338,83545.375
3339,83508.3828125
3340,83459.7578125
3341,83395.25
3342,83318.8125
3343,83245.171875
3344,83196.234375
3345,83145.953125
3346,83068.5
3347,83024.046875
3348,82979.6875
3349,82921.3515625
3350,82850.421875
3351,82772.03125
3352,82717.203125
3353,82669.1328125
3354,82621.96875
3355,82529.6328125
3356,82483.7578125
3357,82443.609375
3358,82390.8125
3359,82323.9765625
3360,82247.0625
3361,82169.875
3362,82119.515625
3363,82110.171875
3364,81995.2265625
3365,81936.125
3366,81890.4765625
3367,81838.109375
3368,81777.578125
3369,81711.4921875
3370,81643.4296875
3371,81576.859375
3372,81587.6328125
3373,81474.328125
3374,81425.984375
3375,81400.4609375
3376,81378.8671875
3377,81310.46875
3378,81222.15625
3379,81138.421875
3380,81063.4375
3381,81035.15625
3382,80970.015625
3383,80891.640625
3384,80822.8125
3385,80770.234375
3386,80714.09375
3387,80652.078125
3388,80587.953125
3389,80524.359375
3390,80467.78125
3391,80431.734375
3392,80376.25
3393,80299.390625
3394,80235.546875
3395,80182.390625
3396,80128.171875
3397,80068.609375
3398,80007.46875
3399,79944.8125
3400,79881.90625
3401,79820.8203125
3402,79799.75
3403,79702.5
3404,79645.5625
3405,79593.8515625
3406,79540.296875
3407,79483.625
3408,79423.984375
3409,79362.6875
3410,79302.2109375
3411,79243.15625
3412,79198.484375
3413,79125.859375
3414,79070.8125
3415,79014.734375
3416,78957.8125
3417,78898.9765625
3418,78839.171875
3419,78780.1328125
3420,78725.53125
3421,78671.296875
3422,78615.0546875
3423,78556.296875
3424,78494.9921875
3425,78433.34375
3426,78397.8125
3427,78317.0703125
3428,78273.0078125
3429,78236.4765625
3430,78178.921875
3431,78108.484375
3432,78040.625
3433,77981.640625
3434,77939.3828125
3435,77867.125
3436,77808.4140625
3437,77748.375
3438,77685.34375
3439,77626.9765625
3440,77567.9453125
3441,77526.109375
3442,77457.640625
3443,77400.546875
3444,77339.671875
3445,77280.984375
3446,77246.6875
3447,77172.21875
3448,77116.828125
3449,77062.390625
3450,77008.734375
3451,76943.5625
3452,76910.765625
3453,76838.671875
3454,76796.21875
3455,76751.78125
3456,76688.984375
3457,76632.28125
3458,76577.40625
3459,76526.421875
3460,76470.875
3461,76416.515625
3462,76360.375
3463,76302.515625
3464,76242.59375
3465,76181.109375
3466,76120.5
3467,76070.5625
3468,76015.1875
3469,75972.5703125
3470,75918.4375
3471,75852.109375
3472,75791.6875
3473,75764.5546875
3474,75687.3515625
3475,75633.3984375
3476,75577.703125
3477,75520.40625
3478,75464.9921875
3479,75403.96875
3480,75349.515625
3481,75289.9765625
3482,75234.6640625
3483,75177.421875
3484,75131.109375
3485,75078.0
3486,75013.1484375
3487,74969.703125
3488,74904.59375
3489,74850.9765625
3490,74793.125
3491,74748.21875
3492,74686.703125
3493,74631.59375
3494,74589.8671875
3495,74522.3359375
3496,74491.671875
3497,74446.609375
3498,74380.328125
3499,74320.375
3500,74272.359375
3501,74215.65625
3502,74160.671875
3503,74107.078125
3504,74051.421875
3505,73993.265625
3506,73952.7265625
3507,73882.9453125
3508,73866.53125
3509,73827.703125
3510,73761.875
3511,73676.890625
3512,73657.8046875
3513,73620.90625
3514,73523.921875
3515,73483.7578125
3516,73452.59375
3517,73412.375
3518,73339.8125
3519,73269.7265625
3520,73196.0625
3521,73120.765625
3522,73053.3359375
3523,72984.15625
3524,72921.53125
3525,72860.5546875
3526,72800.53125
3527,72740.25
3528,72680.7109375
3529,72619.3984375
3530,72556.3984375
3531,72497.140625
3532,72437.0
3533,72380.421875
3534,72318.203125
3535,72252.2421875
3536,72191.578125
3537,72132.3125
3538,72073.046875
3539,72013.296875
3540,71952.0390625
3541,71888.984375
3542,71825.4296875
3543,71761.5546875
3544,71698.484375
3545,71636.78125
3546,71576.125
3547,71516.515625
3548,71453.328125
3549,71391.078125
3550,71328.2421875
3551,71265.8046875
3552,71203.71875
3553,71141.375
3554,71123.234375
3555,71039.4140625
3556,71007.484375
3557,70977.765625
3558,70934.625
3559,70874.0703125
3560,70800.59375
3561,70722.921875
3562,70662.1953125
3563,70636.53125
3564,70591.4140625
3565,70514.3359375
3566,70418.3359375
3567,70344.984375
3568,70282.9765625
3569,70220.09375
3570,70154.5859375
3571,70084.46875
3572,70010.453125
3573,69934.5
3574,69859.7890625
3575,69786.421875
3576,69788.03125
3577,69664.8046875
3578,69617.0625
3579,69569.3125
3580,69516.7578125
3581,69458.515625
3582,69394.7578125
3583,69327.8671875
3584,69264.53125
3585,69204.890625
3586,69141.390625
3587,69073.875
3588,69002.0234375
3589,68927.5625
3590,68857.046875
3591,68786.8828125
3592,68716.171875
3593,68644.203125
3594,68585.2578125
3595,68533.8203125
3596,68517.375
3597,68444.375
3598,68337.796875
3599,68278.453125
3600,68238.8671875
3601,68175.96875
3602,68075.171875
3603,67974.234375
3604,67987.2734375
3605,67847.5078125
3606,67926.046875
3607,67895.5234375
3608,67735.65625
3609,67562.0859375
3610,67498.46875
3611,67642.328125
3612,67400.046875
3613,67313.390625
3614,67234.65625
3615,67202.0234375
3616,67136.296875
3617,67012.046875
3618,66925.21875
3619,66935.96875
3620,66788.71875
3621,66735.5
3622,66697.9453125
3623,66606.328125
3624,66531.2265625
3625,66455.3203125
3626,66377.34375
3627,66297.1640625
3628,66360.8984375
3629,66160.0703125
3630,66133.53125
3631,66084.6796875
3632,65972.796875
3633,65904.9140625
3634,65821.53125
3635,65752.7890625
3636,65672.9375
3637,65717.2421875
3638,65665.3125
3639,65520.3125
3640,65391.84375
3641,65511.40234375
3642,65281.78515625
3643,65201.234375
3644,65119.9453125
3645,65094.72265625
3646,64992.1640625
3647,65008.75
3648,64816.92578125
3649,64778.109375
3650,64689.046875
3651,64612.86328125
3652,64663.26171875
3653,64496.38671875
3654,64507.578125
3655,64455.00390625
3656,64341.1015625
3657,64235.984375
3658,64300.953125
3659,64067.234375
3660,64020.59375
3661,63948.58984375
3662,63935.0859375
3663,63814.984375
3664,63745.6328125
3665,63683.3125
3666,63645.7265625
3667,63574.0546875
3668,63567.34375
3669,63523.34375
3670,63411.5390625
3671,63265.328125
3672,63271.4765625
3673,63109.9609375
3674,63057.90625
3675,62975.4375
3676,62915.359375
3677,62889.875
3678,62850.1796875
3679,62757.046875
3680,62695.2734375
3681,62623.8359375
3682,62549.8359375
3683,62492.828125
3684,62439.00390625
3685,62315.890625
3686,62240.4375
3687,62159.40625
3688,62096.2734375
3689,62047.3828125
3690,61946.3359375
3691,61889.71484375
3692,61824.9375
3693,61773.2421875
3694,61703.1640625
3695,61627.60546875
3696,61533.25
3697,61574.015625
3698,61392.234375
3699,61362.7265625
3700,61250.9921875
3701,61240.56640625
3702,61118.0546875
3703,61057.828125
3704,60609.734375
3705,60119.171875
3706,59880.1796875
3707,59992.30859375
3708,60130.96484375
3709,60050.15625
3710,59748.1328125
3711,59421.984375
3712,59260.84375
3713,59293.390625
3714,59415.1171875
3715,59223.6640625
3716,58896.79296875
3717,58779.1953125
3718,58778.80078125
3719,58762.546875
3720,58663.72265625
3721,58442.078125
3722,58298.3984375
3723,58347.96875
3724,58338.515625
3725,58149.375
3726,57939.7890625
3727,57890.625
3728,57843.484375
3729,57763.4140625
3730,57631.4296875
3731,57528.125
3732,57439.19921875
3733,57475.0
3734,57381.34375
3735,57192.328125
3736,57075.875
3737,57159.359375
3738,56944.7265625
3739,56826.92578125
3740,56792.7421875
3741,56751.4921875
3742,56663.875
3743,56543.2109375
3744,56428.01171875
3745,56364.90625
3746,56263.5390625
3747,56143.609375
3748,56093.640625
3749,56015.8125
3750,55946.59375
3751,55815.2578125
3752,55718.4921875
3753,55647.5546875
3754,55563.078125
3755,55488.90625
3756,55401.984375
3757,55315.08203125
3758,55231.78125
3759,55168.484375
3760,55150.796875
3761,55135.875
3762,55052.5859375
3763,54930.41796875
3764,54810.703125
3765,54749.171875
3766,54698.515625
3767,54576.4765625
3768,54449.8828125
3769,54376.125
3770,54283.265625
3771,54201.79296875
3772,54135.9296875
3773,54064.3828125
3774,53952.125
3775,53884.125
3776,53830.33203125
3777,53751.3671875
3778,53634.46875
3779,53605.171875
3780,53544.90625
3781,53451.59375
3782,53342.67578125
3783,53247.56640625
3784,53131.828125
3785,53002.8359375
3786,52875.40625
3787,52732.2734375
3788,52798.2109375
3789,52749.15234375
3790,52829.0234375
3791,52758.453125
3792,52580.52734375
3793,52451.27734375
3794,52519.5234375
3795,52414.89453125
3796,52320.2578125
3797,52249.7578125
3798,52183.0625
3799,52129.17578125
3800,52025.59375
3801,51911.5703125
3802,51833.7734375
3803,51987.71875
3804,51852.31640625
3805,51600.91796875
3806,51627.75390625
3807,51521.4453125
3808,51574.359375
3809,51490.62890625
3810,51311.53515625
3811,51298.37890625
3812,51326.3046875
3813,51258.7578125
3814,51188.3046875
3815,51074.4453125
3816,50949.88671875
3817,50927.609375
3818,50908.5078125
3819,50897.578125
3820,50811.13671875
3821,50647.203125
3822,50647.55078125
3823,50602.53125
3824,50576.3125
3825,50551.46875
3826,50455.0859375
3827,50220.4296875
3828,50338.9375
3829,50325.85546875
3830,50144.3125
3831,50031.1484375
3832,49982.87109375
3833,49806.56640625
3834,49873.6875
3835,49799.8046875
3836,49655.1484375
3837,49685.2265625
3838,49572.015625
3839,49511.046875
3840,49480.5078125
3841,49295.7734375
3842,49431.76953125
3843,49390.90625
3844,49116.890625
3845,49230.0078125
3846,49185.47265625
3847,48969.05078125
3848,49110.9375
3849,49145.9765625
3850,48958.453125
3851,48738.53515625
3852,48782.6171875
3853,48568.1484375
3854,48698.1796875
3855,48728.02734375
3856,48560.90625
3857,48334.3046875
3858,48356.6953125
3859,48212.77734375
3860,48332.109375
3861,48303.671875
3862,48059.5078125
3863,48088.53515625
3864,48043.7265625
3865,47938.8125
3866,47894.140625
3867,47817.734375
3868,47801.5078125
3869,47706.15625
3870,47685.13671875
3871,47592.9765625
3872,47524.63671875
3873,47549.4765625
3874,47445.5
3875,47438.875
3876,47335.46875
3877,47394.546875
3878,47296.40625
3879,47293.2421875
3880,47251.2578125
3881,47096.9921875
3882,47154.71484375
3883,47029.26953125
3884,47105.35546875
3885,47099.390625
3886,46982.109375
3887,46844.0625
3888,47026.09375
3889,46983.9296875
3890,46737.109375
3891,46798.9296875
3892,46763.62890625
3893,46615.7421875
3894,46600.52734375
3895,46583.7265625
3896,46418.51953125
3897,46418.23828125
3898,46382.265625
3899,46308.98046875
3900,46182.36328125
3901,46280.015625
3902,46284.05078125
3903,46203.19140625
3904,46110.21484375
3905,46003.41015625
3906,45968.890625
3907,45997.81640625
3908,45875.4375
3909,45874.7578125
3910,45892.53125
3911,45870.09765625
3912,45907.65625
3913,45788.8984375
3914,45616.9296875
3915,45711.953125
3916,45615.64453125
3917,45566.984375
3918,45579.4609375
3919,45425.8203125
3920,45443.9453125
3921,45492.7265625
3922,45409.8671875
3923,45276.671875
3924,45292.328125
3925,45281.4921875
3926,45100.3984375
3927,45205.515625
3928,45145.5234375
3929,45112.828125
3930,45058.91796875
3931,45013.3046875
3932,44877.1875
3933,44873.28125
3934,44825.12109375
3935,44765.234375
3936,44773.6953125
3937,44749.37109375
3938,44684.0234375
3939,44705.8125
3940,44629.12890625
3941,44630.21875
3942,44544.4296875
3943,44523.4921875
3944,44493.66796875
3945,44450.140625
3946,44449.9453125
3947,44341.48046875
3948,44466.58203125
3949,44472.49609375
3950,44264.28125
3951,44329.0078125
3952,44390.3984375
3953,44324.703125
3954,44145.21875
3955,44136.5
3956,44175.90625
3957,44094.09765625
3958,44058.98046875
3959,43962.22265625
3960,43973.2890625
3961,43980.41015625
3962,43995.9921875
3963,43887.890625
3964,43770.68359375
3965,43802.54296875
3966,43853.6015625
3967,43729.65625
3968,43647.2421875
3969,43698.90625
3970,43663.54296875
3971,43652.5859375
3972,43570.546875
3973,43517.96484375
3974,43464.359375
3975,43507.1015625
3976,43366.0234375
3977,43475.0078125
3978,43353.25390625
3979,43409.4921875
3980,43417.734375
3981,43231.0390625
3982,43322.44140625
3983,43331.06640625
3984,43166.015625
3985,43318.5390625
3986,43395.5234375
3987,43241.77734375
3988,43106.21875
3989,43243.68359375
3990,43303.8203125
3991,43206.3125
3992,43021.6640625
3993,43018.73046875
3994,43087.8359375
3995,42892.640625
3996,42884.52734375
3997,42967.2890625
3998,42894.9140625
3999,42823.171875
4000,42802.4453125
4001,42696.83984375
4002,42623.78125
4003,42767.5
4004,42802.453125
4005,42687.26953125
4006,42491.484375
4007,42588.0703125
4008,42665.8359375
4009,42653.36328125
4010,42566.453125
4011,42408.765625
4012,42306.5078125
4013,42333.8203125
4014,42279.7109375
4015,42138.671875
4016,42213.625
4017,42209.01171875
4018,42159.35546875
4019,42062.6640625
4020,41916.85546875
4021,41935.9921875
4022,41855.5546875
4023,41841.734375
4024,41822.8359375
4025,41714.2578125
4026,41752.04296875
4027,41756.43359375
4028,41668.53125
4029,41600.2890625
4030,41577.05078125
4031,41500.80078125
4032,41491.1328125
4033,41492.1328125
4034,41385.109375
4035,41422.7890625
4036,41431.48046875
4037,41351.77734375
4038,41193.79296875
4039,41163.17578125
4040,41177.671875
4041,41124.8359375
4042,41124.5234375
4043,41092.4375
4044,40978.26953125
4045,41056.515625
4046,41049.359375
4047,40937.66796875
4048,40949.8359375
4049,40952.50390625
4050,40867.6015625
4051,40745.2890625
4052,40841.078125
4053,40882.5546875
4054,40783.7109375
4055,40590.55859375
4056,40593.21875
4057,40549.8671875
4058,40531.421875
4059,40493.453125
4060,40484.8203125
4061,40450.453125
4062,40350.140625
4063,40448.0859375
4064,40448.47265625
4065,40322.296875
4066,40309.3203125
4067,40350.5703125
4068,40326.47265625
4069,40238.328125
4070,40098.1796875
4071,40255.390625
4072,40304.58203125
4073,40235.40625
4074,40064.62109375
4075,40044.5078125
4076,40112.21875
4077,40091.46484375
4078,40004.21875
4079,39877.328125
4080,39929.21875
4081,39964.421875
4082,39857.91015625
4083,39727.8125
4084,39758.9375
4085,39721.78125
4086,39616.484375
4087,39591.9375
4088,39608.58203125
4089,39530.36328125
4090,39597.29296875
4091,39612.53125
4092,39565.890625
4093,39469.08984375
4094,39486.140625
4095,39485.3046875
4096,39362.31640625
4097,39413.9765625
4098,39461.34375
4099,39421.8359375
4100,39308.97265625
4101,39234.0
4102,39254.36328125
4103,39146.56640625
4104,39233.61328125
4105,39272.27734375
4106,39243.70703125
4107,39153.921875
4108,39016.72265625
4109,39171.66015625
4110,39222.98828125
4111,39154.890625
4112,38988.8203125
4113,38988.0546875
4114,39060.1015625
4115,39034.40625
4116,38939.59375
4117,38830.1640625
4118,38920.96484375
4119,38946.44140625
4120,38848.1484375
4121,38687.3125
4122,38835.41796875
4123,38912.10546875
4124,38863.9375
4125,38741.9140625
4126,38611.609375
4127,38682.625
4128,38728.8828125
4129,38634.06640625
4130,38485.359375
4131,38578.8984375
4132,38654.34375
4133,38589.02734375
4134,38439.29296875
4135,38330.1328125
4136,38384.87109375
4137,38299.41796875
4138,38239.0078125
4139,38251.6796875
4140,38206.734375
4141,38250.23828125
4142,38245.69140625
4143,38141.59375
4144,38146.4765625
4145,38162.8515625
4146,38051.5859375
4147,38114.31640625
4148,38156.078125
4149,38128.34375
4150,38020.703125
4151,37920.79296875
4152,37950.0234375
4153,37861.81640625
4154,37919.43359375
4155,37942.73046875
4156,37890.7890625
4157,37780.2421875
4158,37864.0859375
4159,37891.23046875
4160,37806.98046875
4161,37664.21875
4162,37682.74609375
4163,37617.546875
4164,37663.84375
4165,37642.06640625
4166,37540.48046875
4167,37527.1328125
4168,37516.390625
4169,37461.54296875
4170,37471.1171875
4171,37430.67578125
4172,37390.75
4173,37460.921875
4174,37420.25
4175,37351.65625
4176,37344.70703125
4177,37277.21875
4178,37283.3203125
4179,37233.44921875
4180,37318.94140625
4181,37284.98046875
4182,37168.1796875
4183,37162.2578125
4184,37150.2578125
4185,37097.0703125
4186,37103.7109375
4187,37076.79296875
4188,37040.75
4189,37078.71875
4190,37034.5859375
4191,37014.75390625
4192,37015.2265625
4193,36945.875
4194,36991.41796875
4195,36980.94140625
4196,36855.1875
4197,36985.2109375
4198,37033.578125
4199,36998.265625
4200,36901.91015625
4201,36766.984375
4202,36968.046875
4203,37018.765625
4204,36955.00390625
4205,36806.5390625
4206,36745.47265625
4207,36803.1484375
4208,36781.33203125
4209,36719.54296875
4210,36625.91796875
4211,36749.8515625
4212,36753.02734375
4213,36633.83984375
4214,36525.83984375
4215,36588.0703125
4216,36527.02734375
4217,36425.671875
4218,36399.6796875
4219,36454.78515625
4220,36379.1640625
4221,36342.84765625
4222,36386.234375
4223,36382.171875
4224,36320.328125
4225,36343.78515625
4226,36340.4609375
4227,36214.47265625
4228,36337.4921875
4229,36394.22265625
4230,36375.375
4231,36296.3203125
4232,36172.359375
4233,36254.234375
4234,36295.44921875
4235,36201.1953125
4236,36061.51953125
4237,36109.5625
4238,36071.95703125
4239,35979.62109375
4240,36119.53515625
4241,36129.359375
4242,36019.9765625
4243,35966.78125
4244,36019.0234375
4245,36013.85546875
4246,35952.3671875
4247,35848.28515625
4248,35936.58203125
4249,35970.640625
4250,35888.1796875
4251,35757.22265625
4252,35788.8671875
4253,35763.44921875
4254,35688.60546875
4255,35775.12890625
4256,35773.515625
4257,35656.6953125
4258,35691.421875
4259,35746.375
4260,35736.2890625
4261,35665.11328125
4262,35551.52734375
4263,35626.64453125
4264,35679.3046875
4265,35603.30078125
4266,35422.3203125
4267,35448.0078125
4268,35412.828125
4269,35402.828125
4270,35352.15625
4271,35403.35546875
4272,35411.453125
4273,35355.45703125
4274,35268.14453125
4275,35247.7109375
4276,35275.21875
4277,35267.09765625
4278,35194.828125
4279,35251.65234375
4280,35241.30078125
4281,35105.0703125
4282,35241.6796875
4283,35304.33203125
4284,35285.29296875
4285,35197.23046875
4286,35058.859375
4287,35140.890625
4288,35204.9140625
4289,35131.55859375
4290,34938.30078125
4291,35084.4609375
4292,35186.73046875
4293,35193.8046875
4294,35120.36328125
4295,34994.50390625
4296,34834.71875
4297,34912.2734375
4298,34999.81640625
4299,35066.41796875
4300,35057.71875
4301,34917.56640625
4302,34715.8828125
4303,34596.79296875
4304,34712.48046875
4305,34688.2109375
4306,34547.56640625
4307,34496.37890625
4308,34552.3125
4309,34502.9453125
4310,34383.40625
4311,34442.421875
4312,34481.5390625
4313,34418.01953125
4314,34271.6640625
4315,34356.83984375
4316,34416.69921875
4317,34390.65625
4318,34292.25390625
4319,34132.890625
4320,34264.0390625
4321,34338.6640625
4322,34295.3203125
4323,34176.45703125
4324,33994.75
4325,34160.1640625
4326,34237.78515625
4327,34242.1875
4328,34187.1015625
4329,34084.9375
4330,33923.734375
4331,33960.43359375
4332,34010.2578125
4333,33985.296875
4334,33911.64453125
4335,33758.9921875
4336,33852.8984375
4337,33907.203125
4338,33903.1796875
4339,33860.640625
4340,33754.21875
4341,33617.265625
4342,33612.2890625
4343,33547.13671875
4344,33526.98046875
4345,33518.171875
4346,33447.50390625
4347,33416.14453125
4348,33407.19921875
4349,33388.8046875
4350,33369.27734375
4351,33319.1796875
4352,33329.09375
4353,33314.4375
4354,33222.33984375
4355,33311.17578125
4356,33347.609375
4357,33270.33203125
4358,33135.48828125
4359,33243.0625
4360,33295.875
4361,33276.47265625
4362,33196.16015625
4363,33053.4453125
4364,33141.140625
4365,33186.046875
4366,33125.8671875
4367,33000.33984375
4368,32997.16015625
4369,33024.01171875
4370,32990.94140625
4371,32908.9609375
4372,32887.2578125
4373,32890.375
4374,32761.30859375
4375,32838.4296875
4376,32890.9609375
4377,32855.37109375
4378,32695.4296875
4379,32758.572265625
4380,32828.43359375
4381,32769.44921875
4382,32594.37890625
4383,32698.2734375
4384,32779.59375
4385,32781.42578125
4386,32707.25390625
4387,32565.263671875
4388,32485.82421875
4389,32554.76953125
4390,32511.3203125
4391,32371.404296875
4392,32491.34375
4393,32550.734375
4394,32529.150390625
4395,32436.4921875
4396,32301.46484375
4397,32399.703125
4398,32468.568359375
4399,32416.435546875
4400,32265.41015625
4401,32249.103515625
4402,32330.818359375
4403,32315.673828125
4404,32233.02734375
4405,32128.8125
4406,32176.015625
4407,32218.234375
4408,32134.55078125
4409,32021.84375
4410,32049.369140625
4411,32042.681640625
4412,31966.9140625
4413,31992.19140625
4414,31983.369140625
4415,31879.841796875
4416,31870.83203125
4417,31869.896484375
4418,31837.134765625
4419,31809.970703125
4420,31837.095703125
4421,31784.7109375
4422,31802.828125
4423,31815.921875
4424,31785.13671875
4425,31715.875
4426,31736.97265625
4427,31736.982421875
4428,31637.080078125
4429,31703.77734375
4430,31739.9765625
4431,31730.37109375
4432,31677.888671875
4433,31587.83203125
4434,31571.205078125
4435,31595.32421875
4436,31509.2421875
4437,31525.98046875
4438,31559.26171875
4439,31546.208984375
4440,31489.74609375
4441,31399.06640625
4442,31488.984375
4443,31522.8515625
4444,31434.828125
4445,31326.71875
4446,31366.17578125
4447,31362.66015625
4448,31321.34375
4449,31248.86328125
4450,31303.7109375
4451,31303.837890625
4452,31185.771484375
4453,31250.24609375
4454,31298.314453125
4455,31302.5703125
4456,31264.84375
4457,31192.28125
4458,31088.970703125
4459,31161.5390625
4460,31208.9609375
4461,31131.5234375
4462,30997.978515625
4463,31032.158203125
4464,31027.52734375
4465,30972.583984375
4466,30934.470703125
4467,30909.35546875
4468,30941.05078125
4469,30947.171875
4470,30915.44140625
4471,30850.04296875
4472,30884.55859375
4473,30875.787109375
4474,30780.541015625
4475,30777.3203125
4476,30740.80078125
4477,30764.087890625
4478,30712.904296875
4479,30744.28515625
4480,30760.125
4481,30735.814453125
4482,30693.998046875
4483,30617.99609375
4484,30716.85546875
4485,30719.0859375
4486,30615.853515625
4487,30616.814453125
4488,30658.31640625
4489,30666.638671875
4490,30643.330078125
4491,30589.2734375
4492,30517.39453125
4493,30447.57421875
4494,30461.02734375
4495,30403.9765625
4496,30393.576171875
4497,30354.779296875
4498,30445.578125
4499,30398.125
4500,30324.44140625
4501,30340.875
4502,30325.62109375
4503,30269.884765625
4504,30319.681640625
4505,30291.6484375
4506,30213.751953125
4507,30225.451171875
4508,30194.865234375
4509,30155.02734375
4510,30134.029296875
4511,30120.4609375
4512,30142.19140625
4513,30124.291015625
4514,30072.5
4515,30119.626953125
4516,30098.54296875
4517,30044.029296875
4518,30046.384765625
4519,30027.044921875
4520,29971.560546875
4521,30054.20703125
4522,30046.79296875
4523,29920.873046875
4524,29993.4375
4525,30039.66796875
4526,30051.791015625
4527,30024.39453125
4528,29970.478515625
4529,29890.314453125
4530,29806.6484375
4531,29801.935546875
4532,29775.509765625
4533,29769.259765625
4534,29712.37109375
4535,29800.931640625
4536,29766.9453125
4537,29682.8359375
4538,29698.111328125
4539,29662.533203125
4540,29629.650390625
4541,29620.326171875
4542,29591.85546875
4543,29599.509765625
4544,29558.025390625
4545,29535.865234375
4546,29556.9765625
4547,29555.8515625
4548,29524.837890625
4549,29508.455078125
4550,29443.310546875
4551,29463.76171875
4552,29451.6484375
4553,29443.189453125
4554,29396.267578125
4555,29465.73828125
4556,29442.732421875
4557,29350.02734375
4558,29360.421875
4559,29333.07421875
4560,29282.1484375
4561,29392.26171875
4562,29379.20703125
4563,29246.41015625
4564,29317.181640625
4565,29361.626953125
4566,29372.4921875
4567,29356.47265625
4568,29321.146484375
4569,29264.212890625
4570,29192.091796875
4571,29114.501953125
4572,29133.35546875
4573,29087.197265625
4574,29074.564453125
4575,29026.265625
4576,29048.1953125
4577,29039.900390625
4578,28994.6328125
4579,29025.220703125
4580,28985.92578125
4581,28981.08203125
4582,28992.98046875
4583,28983.33203125
4584,28945.55859375
4585,28878.791015625
4586,28945.2109375
4587,28937.51953125
4588,28820.72265625
4589,28825.458984375
4590,28809.78125
4591,28782.529296875
4592,28765.025390625
4593,28751.8203125
4594,28714.234375
4595,28726.033203125
4596,28713.14453125
4597,28682.220703125
4598,28680.32421875
4599,28635.578125
4600,28611.625
4601,28658.30859375
4602,28582.45703125
4603,28569.4296875
4604,28559.169921875
4605,28558.6171875
4606,28554.701171875
4607,28525.7734375
4608,28486.939453125
4609,28526.80078125
4610,28460.87109375
4611,28475.705078125
4612,28499.328125
4613,28497.591796875
4614,28481.41015625
4615,28438.92578125
4616,28380.1796875
4617,28311.19140625
4618,28480.759765625
4619,28472.001953125
4620,28302.763671875
4621,28321.91015625
4622,28388.77734375
4623,28423.41796875
4624,28416.990234375
4625,28376.322265625
4626,28305.265625
4627,28214.408203125
4628,28125.19921875
4629,28315.8671875
4630,28364.95703125
4631,28253.783203125
4632,28070.5703125
4633,28100.134765625
4634,28108.4296875
4635,28105.208984375
4636,28072.69921875
4637,28030.943359375
4638,27975.5234375
4639,27995.591796875
4640,27976.029296875
4641,27915.458984375
4642,27924.326171875
4643,27915.306640625
4644,27892.41015625
4645,27848.091796875
4646,27829.560546875
4647,27790.76171875
4648,27770.3984375
4649,27796.7109375
4650,27797.638671875
4651,27781.296875
4652,27753.76953125
4653,27713.07421875
4654,27708.755859375
4655,27647.18359375
4656,27631.931640625
4657,27661.068359375
4658,27673.05078125
4659,27643.6796875
4660,27598.99609375
4661,27551.29296875
4662,27690.6796875
4663,27639.787109375
4664,27505.9453125
4665,27535.0859375
4666,27531.89453125
4667,27483.53125
4668,27431.224609375
4669,27519.34375
4670,27471.916015625
4671,27405.58984375
4672,27435.18359375
4673,27436.955078125
4674,27401.77734375
4675,27341.044921875
4676,27312.845703125
4677,27270.841796875
4678,27277.875
4679,27266.8359375
4680,27281.748046875
4681,27256.2578125
4682,27201.90625
4683,27237.37109375
4684,27184.66015625
4685,27188.9453125
4686,27216.431640625
4687,27208.501953125
4688,27170.111328125
4689,27106.869140625
4690,27109.419921875
4691,27082.5078125
4692,27057.203125
4693,27077.46875
4694,27056.98046875
4695,27001.869140625
4696,26993.9375
4697,26952.595703125
4698,26980.1484375
4699,27004.126953125
4700,26994.375
4701,26953.689453125
4702,26886.93359375
4703,26913.318359375
4704,26893.8671875
4705,26830.1328125
4706,26847.078125
4707,26823.078125
4708,26765.59765625
4709,26838.083984375
4710,26799.357421875
4711,26740.13671875
4712,26764.427734375
4713,26752.779296875
4714,26708.51171875
4715,26637.703125
4716,26791.169921875
